52,0,0,4,1,3,0.24,0,309,0.20417833801386415,0,12962,0,1
43,0,0,2,0,1,0.16666666666666663,0,4534,0.0589530383738871,0,87229,0,1
27,0,1,51,1,9,0.08333333333333337,0,2004,0.18129400271838614,9,22764,3,1
35,0,0,3,0,1,0.07692307692307687,0,506,0.18782446003086084,2,9108,1,1
135,0,0,5,0,0,0.08333333333333337,0,269,0.004658308165853995,17,86100,2,1
70,0,0,2,0,1,0.19999999999999996,0,207,0.18945178521535072,0,22160,0,1
34,0,0,311,44,18,0.46153846153846156,0,8839,0.16440891944289743,7,103039,2,1
32,0,1,208,153,12,0.25,0,5725,0.23828291760978693,25,85528,3,1
44,0,0,88,26,62,0.15384615384615385,0,1926,0.08183112551710861,0,30815,0,1
42,0,1,55,2,5,0.0714285714285714,0,2063,0.23696953899184153,5,39629,1,1
165,0,0,29,7,4,0.11764705882352944,0,5656,0.10912282678572686,31,179379,15,1
31,0,0,6,1,4,0.16666666666666663,0,349,0.18384549133314695,9,25550,1,1
34,0,0,7,0,1,0.15384615384615385,0,1911,0.1843090973183748,0,29065,0,1
29,0,0,99,0,4,0.41666666666666663,0,6736,0.07877660857043471,23,57467,4,1
84,0,1,2,0,1,0.16666666666666663,0,504,0.09231624124144366,0,8294,0,1
88,0,0,42,4,9,0.5,0,1605,0.01885687847232181,0,66724,0,1
52,0,1,16,3,1,0.16666666666666663,0,820,0.15119813001177304,6,8597,2,1
33,0,0,18,0,5,0.33333333333333337,0,487,0.17872970066620522,0,5878,0,1
34,0,0,39,3,4,0.0,0,5158,0.11959185375640177,4,68975,1,1
38,0,0,680,0,58,0.3529411764705882,0,24031,0.04888040821177001,29,255401,10,1
21,0,1,721,55,3,0.25,0,10617,0.047262645247219626,10,132149,3,1
38,0,1,16,11,5,0.09090909090909094,0,846,0.0,0,25089,0,1
39,0,1,16,11,5,0.09090909090909094,0,846,0.0,0,25089,0,1
337,0,1,13,4,9,0.1428571428571429,0,2939,0.005328371906347327,4,145847,0,1
84,0,1,9,9,10,0.08333333333333337,0,2761,0.0016223076029705276,0,36164,0,1
55,0,0,48,32,2,0.08333333333333337,0,969,0.033880793402849184,0,21553,0,1
49,0,1,9,6,3,0.07692307692307687,0,2672,0.0,0,29649,0,1
36,0,1,0,0,1,0.08333333333333337,0,84,0.008888890495944149,0,1602,0,1
34,0,0,3,3,10,0.3529411764705882,0,0,0.0,0,4101,0,1
129,0,1,7,3,3,0.21052631578947367,0,2654,0.0010569199123234138,0,22866,0,1
72,0,1,0,0,3,0.1578947368421053,0,156,0.0,0,26809,0,1
56,0,1,3,3,11,0.0625,0,0,0.0,0,3774,0,1
52,0,1,3,3,11,0.0625,0,512,0.0029339750759934786,0,10439,0,1
48,0,0,1,1,8,0.33333333333333337,0,1117,0.0,0,39570,0,1
43,0,0,3,3,6,0.125,0,0,0.0,0,2502,0,1
53,0,0,228,219,1,0.09999999999999998,0,8901,0.014730499965176414,0,94436,0,1
37,0,1,16,11,5,0.11111111111111116,0,846,0.0,0,25087,0,1
55,0,1,13,0,4,0.08333333333333337,0,1055,0.0019099846209947812,0,18950,0,1
21,0,0,3,1,0,0.0,0,78,0.0,0,29105,0,1
34,0,1,7,0,8,0.08333333333333337,0,0,0.0,0,3763,0,1
283,1,1,6,6,6,0.0,0,118,0.0,0,4555,0,1
112,0,0,1,1,5,0.11111111111111116,0,0,0.0,0,2783,0,1
40,0,1,18,3,1,0.16666666666666663,0,3375,0.003296175853669192,0,10995,0,1
136,0,1,5,5,5,0.0,0,99,0.0,0,4411,0,1
43,0,0,2,1,5,0.35,0,2175,0.006790489855810067,0,8378,0,1
35,0,1,8,5,6,0.08333333333333337,0,2133,0.017146113698206202,0,60156,0,1
48,0,1,0,0,1,0.08333333333333337,0,85,0.0,0,1822,0,1
57,0,1,0,0,2,0.11764705882352944,0,45,0.0,0,106698,0,1
66,0,1,17,6,3,0.16666666666666663,0,4287,0.014521005365211403,0,16202,0,1
75,1,1,0,0,1,0.08333333333333337,0,90,0.0,0,1977,0,1
96,0,0,21,18,20,0.3529411764705882,0,864,0.0,0,8597,0,1
43,0,0,4,2,6,0.1333333333333333,0,1801,0.004687543037662291,0,10122,0,1
